controller,dataset,t,joint_name,plane,total_balance_request_nm,raw_desired_allocation_weight,raw_desired_allocation_nm,priority_and_preallocation_constraint_scaling,redistributed_allocation_weight,redistributed_allocation_nm,post_contact_scaling,post_limit_scaling,post_saturation_scaling,post_rate_scaling,final_allocation_nm
PHASE3AX_BASELINE,heart,5.579999999999576,right_hip_pitch_joint,pitch,6.598420527982197,0.1,0.6598420527982197,1.0,0.0873563218390804,0.5764137472720081,1.0,1.0,1.0,1.0,0.5764137472720081
PHASE3AX_BASELINE,heart,5.579999999999576,right_hip_roll_joint,roll,0.5089897467454898,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.579999999999576,right_knee_joint,pitch,6.598420527982197,0.15,0.9897630791973294,1.0,0.0982758620689655,0.6484654656810089,1.0,1.0,1.0,1.0,0.6484654656810089
PHASE3AX_BASELINE,heart,5.579999999999576,waist_pitch_joint,pitch,6.598420527982197,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.579999999999576,waist_roll_joint,roll,0.5089897467454898,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.599999999999564,left_ankle_pitch_joint,pitch,6.590058171517468,0.7,4.613040720062227,1.0,0.7643678160919539,5.037228372481742,1.0,1.0,1.0,1.0,5.037228372481742
PHASE3AX_BASELINE,heart,5.599999999999564,left_ankle_roll_joint,roll,0.5092030748948533,0.7,0.35644215242639726,1.0,0.7,0.3564421524263972,1.0,1.0,1.0,1.0,0.3564421524263972
PHASE3AX_BASELINE,heart,5.599999999999564,left_hip_pitch_joint,pitch,6.590058171517468,0.1,0.6590058171517468,1.0,0.0873563218390804,0.5756832425693421,1.0,1.0,1.0,1.0,0.5756832425693421
PHASE3AX_BASELINE,heart,5.599999999999564,left_hip_roll_joint,roll,0.5092030748948533,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.599999999999564,left_knee_joint,pitch,6.590058171517468,0.15,0.9885087257276202,1.0,0.0982758620689655,0.6476436478905097,1.0,1.0,1.0,1.0,0.6476436478905097
PHASE3AX_BASELINE,heart,5.599999999999564,right_ankle_pitch_joint,pitch,6.590058171517468,0.7,4.613040720062227,1.0,0.7643678160919539,5.037228372481742,1.0,1.0,1.0,1.0,5.037228372481742
PHASE3AX_BASELINE,heart,5.599999999999564,right_ankle_roll_joint,roll,0.5092030748948533,0.7,0.35644215242639726,1.0,0.7,0.3564421524263972,1.0,1.0,1.0,1.0,0.3564421524263972
PHASE3AX_BASELINE,heart,5.599999999999564,right_hip_pitch_joint,pitch,6.590058171517468,0.1,0.6590058171517468,1.0,0.0873563218390804,0.5756832425693421,1.0,1.0,1.0,1.0,0.5756832425693421
PHASE3AX_BASELINE,heart,5.599999999999564,right_hip_roll_joint,roll,0.5092030748948533,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.599999999999564,right_knee_joint,pitch,6.590058171517468,0.15,0.9885087257276202,1.0,0.0982758620689655,0.6476436478905097,1.0,1.0,1.0,1.0,0.6476436478905097
PHASE3AX_BASELINE,heart,5.599999999999564,waist_pitch_joint,pitch,6.590058171517468,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.599999999999564,waist_roll_joint,roll,0.5092030748948533,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.619999999999553,left_ankle_pitch_joint,pitch,6.582666284815857,0.7,4.607866399371099,1.0,0.7643678160919539,5.031578252186832,1.0,1.0,1.0,1.0,5.031578252186832
PHASE3AX_BASELINE,heart,5.619999999999553,left_ankle_roll_joint,roll,0.5093873809360917,0.7,0.35657116665526417,1.0,0.7,0.3565711666552641,1.0,1.0,1.0,1.0,0.3565711666552641
PHASE3AX_BASELINE,heart,5.619999999999553,left_hip_pitch_joint,pitch,6.582666284815857,0.1,0.6582666284815857,1.0,0.0873563218390804,0.5750375145356381,1.0,1.0,1.0,1.0,0.5750375145356381
PHASE3AX_BASELINE,heart,5.619999999999553,left_hip_roll_joint,roll,0.5093873809360917,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.619999999999553,left_knee_joint,pitch,6.582666284815857,0.15,0.9873999427223785,1.0,0.0982758620689655,0.6469172038525928,1.0,1.0,1.0,1.0,0.6469172038525928
PHASE3AX_BASELINE,heart,5.619999999999553,right_ankle_pitch_joint,pitch,6.582666284815857,0.7,4.607866399371099,1.0,0.7643678160919539,5.031578252186832,1.0,1.0,1.0,1.0,5.031578252186832
PHASE3AX_BASELINE,heart,5.619999999999553,right_ankle_roll_joint,roll,0.5093873809360917,0.7,0.35657116665526417,1.0,0.7,0.3565711666552641,1.0,1.0,1.0,1.0,0.3565711666552641
PHASE3AX_BASELINE,heart,5.619999999999553,right_hip_pitch_joint,pitch,6.582666284815857,0.1,0.6582666284815857,1.0,0.0873563218390804,0.5750375145356381,1.0,1.0,1.0,1.0,0.5750375145356381
PHASE3AX_BASELINE,heart,5.619999999999553,right_hip_roll_joint,roll,0.5093873809360917,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.619999999999553,right_knee_joint,pitch,6.582666284815857,0.15,0.9873999427223785,1.0,0.0982758620689655,0.6469172038525928,1.0,1.0,1.0,1.0,0.6469172038525928
PHASE3AX_BASELINE,heart,5.619999999999553,waist_pitch_joint,pitch,6.582666284815857,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.619999999999553,waist_roll_joint,roll,0.5093873809360917,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.639999999999542,left_ankle_pitch_joint,pitch,6.575659822223895,0.7,4.602961875556726,1.0,0.7643678160919539,5.026222737676885,1.0,1.0,1.0,1.0,5.026222737676885
PHASE3AX_BASELINE,heart,5.639999999999542,left_ankle_roll_joint,roll,0.5094124225929356,0.7,0.3565886958150549,1.0,0.7,0.3565886958150549,1.0,1.0,1.0,1.0,0.3565886958150549
PHASE3AX_BASELINE,heart,5.639999999999542,left_hip_pitch_joint,pitch,6.575659822223895,0.1,0.6575659822223896,1.0,0.0873563218390804,0.5744254557345012,1.0,1.0,1.0,1.0,0.5744254557345012
PHASE3AX_BASELINE,heart,5.639999999999542,left_hip_roll_joint,roll,0.5094124225929356,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.639999999999542,left_knee_joint,pitch,6.575659822223895,0.15,0.9863489733335842,1.0,0.0982758620689655,0.6462286377013138,1.0,1.0,1.0,1.0,0.6462286377013138
PHASE3AX_BASELINE,heart,5.639999999999542,right_ankle_pitch_joint,pitch,6.575659822223895,0.7,4.602961875556726,1.0,0.7643678160919539,5.026222737676885,1.0,1.0,1.0,1.0,5.026222737676885
PHASE3AX_BASELINE,heart,5.639999999999542,right_ankle_roll_joint,roll,0.5094124225929356,0.7,0.3565886958150549,1.0,0.7,0.3565886958150549,1.0,1.0,1.0,1.0,0.3565886958150549
PHASE3AX_BASELINE,heart,5.639999999999542,right_hip_pitch_joint,pitch,6.575659822223895,0.1,0.6575659822223896,1.0,0.0873563218390804,0.5744254557345012,1.0,1.0,1.0,1.0,0.5744254557345012
PHASE3AX_BASELINE,heart,5.639999999999542,right_hip_roll_joint,roll,0.5094124225929356,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.639999999999542,right_knee_joint,pitch,6.575659822223895,0.15,0.9863489733335842,1.0,0.0982758620689655,0.6462286377013138,1.0,1.0,1.0,1.0,0.6462286377013138
PHASE3AX_BASELINE,heart,5.639999999999542,waist_pitch_joint,pitch,6.575659822223895,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.639999999999542,waist_roll_joint,roll,0.5094124225929356,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.659999999999531,left_ankle_pitch_joint,pitch,6.568876337087858,0.7,4.5982134359615,1.0,0.7643678160919539,5.021037659957959,1.0,1.0,1.0,1.0,5.021037659957959
PHASE3AX_BASELINE,heart,5.659999999999531,left_ankle_roll_joint,roll,0.509264238951832,0.7,0.3564849672662824,1.0,0.7,0.3564849672662824,1.0,1.0,1.0,1.0,0.3564849672662824
PHASE3AX_BASELINE,heart,5.659999999999531,left_hip_pitch_joint,pitch,6.568876337087858,0.1,0.6568876337087858,1.0,0.0873563218390804,0.5738328754237669,1.0,1.0,1.0,1.0,0.5738328754237669
PHASE3AX_BASELINE,heart,5.659999999999531,left_hip_roll_joint,roll,0.509264238951832,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.659999999999531,left_knee_joint,pitch,6.568876337087858,0.15,0.9853314505631786,1.0,0.0982758620689655,0.6455619848517377,1.0,1.0,1.0,1.0,0.6455619848517377
PHASE3AX_BASELINE,heart,5.659999999999531,right_ankle_pitch_joint,pitch,6.568876337087858,0.7,4.5982134359615,1.0,0.7643678160919539,5.021037659957959,1.0,1.0,1.0,1.0,5.021037659957959
PHASE3AX_BASELINE,heart,5.659999999999531,right_ankle_roll_joint,roll,0.509264238951832,0.7,0.3564849672662824,1.0,0.7,0.3564849672662824,1.0,1.0,1.0,1.0,0.3564849672662824
PHASE3AX_BASELINE,heart,5.659999999999531,right_hip_pitch_joint,pitch,6.568876337087858,0.1,0.6568876337087858,1.0,0.0873563218390804,0.5738328754237669,1.0,1.0,1.0,1.0,0.5738328754237669
PHASE3AX_BASELINE,heart,5.659999999999531,right_hip_roll_joint,roll,0.509264238951832,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.659999999999531,right_knee_joint,pitch,6.568876337087858,0.15,0.9853314505631786,1.0,0.0982758620689655,0.6455619848517377,1.0,1.0,1.0,1.0,0.6455619848517377
PHASE3AX_BASELINE,heart,5.659999999999531,waist_pitch_joint,pitch,6.568876337087858,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.659999999999531,waist_roll_joint,roll,0.509264238951832,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.67999999999952,left_ankle_pitch_joint,pitch,6.562652093372187,0.7,4.593856465360531,1.0,0.7643678160919539,5.016280048382188,1.0,1.0,1.0,1.0,5.016280048382188
PHASE3AX_BASELINE,heart,5.67999999999952,left_ankle_roll_joint,roll,0.5090199807459624,0.7,0.35631398652217366,1.0,0.7,0.3563139865221736,1.0,1.0,1.0,1.0,0.3563139865221736
PHASE3AX_BASELINE,heart,5.67999999999952,left_hip_pitch_joint,pitch,6.562652093372187,0.1,0.6562652093372188,1.0,0.0873563218390804,0.573289148386536,1.0,1.0,1.0,1.0,0.573289148386536
PHASE3AX_BASELINE,heart,5.67999999999952,left_hip_roll_joint,roll,0.5090199807459624,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.67999999999952,left_knee_joint,pitch,6.562652093372187,0.15,0.984397814005828,1.0,0.0982758620689655,0.6449502919348528,1.0,1.0,1.0,1.0,0.6449502919348528
PHASE3AX_BASELINE,heart,5.67999999999952,right_ankle_pitch_joint,pitch,6.562652093372187,0.7,4.593856465360531,1.0,0.7643678160919539,5.016280048382188,1.0,1.0,1.0,1.0,5.016280048382188
PHASE3AX_BASELINE,heart,5.67999999999952,right_ankle_roll_joint,roll,0.5090199807459624,0.7,0.35631398652217366,1.0,0.7,0.3563139865221736,1.0,1.0,1.0,1.0,0.3563139865221736
PHASE3AX_BASELINE,heart,5.67999999999952,right_hip_pitch_joint,pitch,6.562652093372187,0.1,0.6562652093372188,1.0,0.0873563218390804,0.573289148386536,1.0,1.0,1.0,1.0,0.573289148386536
PHASE3AX_BASELINE,heart,5.67999999999952,right_hip_roll_joint,roll,0.5090199807459624,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.67999999999952,right_knee_joint,pitch,6.562652093372187,0.15,0.984397814005828,1.0,0.0982758620689655,0.6449502919348528,1.0,1.0,1.0,1.0,0.6449502919348528
PHASE3AX_BASELINE,heart,5.67999999999952,waist_pitch_joint,pitch,6.562652093372187,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.67999999999952,waist_roll_joint,roll,0.5090199807459624,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.699999999999509,left_ankle_pitch_joint,pitch,6.556668073016537,0.7,4.589667651111576,1.0,0.7643678160919539,5.01170605581149,1.0,1.0,1.0,1.0,5.01170605581149
PHASE3AX_BASELINE,heart,5.699999999999509,left_ankle_roll_joint,roll,0.5088669414935295,0.7,0.3562068590454706,1.0,0.7,0.3562068590454706,1.0,1.0,1.0,1.0,0.3562068590454706
PHASE3AX_BASELINE,heart,5.699999999999509,left_hip_pitch_joint,pitch,6.556668073016537,0.1,0.6556668073016537,1.0,0.0873563218390804,0.5727664063784562,1.0,1.0,1.0,1.0,0.5727664063784562
PHASE3AX_BASELINE,heart,5.699999999999509,left_hip_roll_joint,roll,0.5088669414935295,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.699999999999509,left_knee_joint,pitch,6.556668073016537,0.15,0.9835002109524805,1.0,0.0982758620689655,0.6443622071757631,1.0,1.0,1.0,1.0,0.6443622071757631
PHASE3AX_BASELINE,heart,5.699999999999509,right_ankle_pitch_joint,pitch,6.556668073016537,0.7,4.589667651111576,1.0,0.7643678160919539,5.01170605581149,1.0,1.0,1.0,1.0,5.01170605581149
PHASE3AX_BASELINE,heart,5.699999999999509,right_ankle_roll_joint,roll,0.5088669414935295,0.7,0.3562068590454706,1.0,0.7,0.3562068590454706,1.0,1.0,1.0,1.0,0.3562068590454706
PHASE3AX_BASELINE,heart,5.699999999999509,right_hip_pitch_joint,pitch,6.556668073016537,0.1,0.6556668073016537,1.0,0.0873563218390804,0.5727664063784562,1.0,1.0,1.0,1.0,0.5727664063784562
PHASE3AX_BASELINE,heart,5.699999999999509,right_hip_roll_joint,roll,0.5088669414935295,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.699999999999509,right_knee_joint,pitch,6.556668073016537,0.15,0.9835002109524805,1.0,0.0982758620689655,0.6443622071757631,1.0,1.0,1.0,1.0,0.6443622071757631
PHASE3AX_BASELINE,heart,5.699999999999509,waist_pitch_joint,pitch,6.556668073016537,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.699999999999509,waist_roll_joint,roll,0.5088669414935295,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.719999999999498,left_ankle_pitch_joint,pitch,6.550954128919301,0.7,4.58566789024351,1.0,0.7643678160919539,5.007338500840614,1.0,1.0,1.0,1.0,5.007338500840614
PHASE3AX_BASELINE,heart,5.719999999999498,left_ankle_roll_joint,roll,0.5088021060718011,0.7,0.35616147425026073,1.0,0.7,0.3561614742502607,1.0,1.0,1.0,1.0,0.3561614742502607
PHASE3AX_BASELINE,heart,5.719999999999498,left_hip_pitch_joint,pitch,6.550954128919301,0.1,0.6550954128919302,1.0,0.0873563218390804,0.5722672572389276,1.0,1.0,1.0,1.0,0.5722672572389276
PHASE3AX_BASELINE,heart,5.719999999999498,left_hip_roll_joint,roll,0.5088021060718011,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.719999999999498,left_knee_joint,pitch,6.550954128919301,0.15,0.982643119337895,1.0,0.0982758620689655,0.6438006643937932,1.0,1.0,1.0,1.0,0.6438006643937932
PHASE3AX_BASELINE,heart,5.719999999999498,right_ankle_pitch_joint,pitch,6.550954128919301,0.7,4.58566789024351,1.0,0.7643678160919539,5.007338500840614,1.0,1.0,1.0,1.0,5.007338500840614
PHASE3AX_BASELINE,heart,5.719999999999498,right_ankle_roll_joint,roll,0.5088021060718011,0.7,0.35616147425026073,1.0,0.7,0.3561614742502607,1.0,1.0,1.0,1.0,0.3561614742502607
PHASE3AX_BASELINE,heart,5.719999999999498,right_hip_pitch_joint,pitch,6.550954128919301,0.1,0.6550954128919302,1.0,0.0873563218390804,0.5722672572389276,1.0,1.0,1.0,1.0,0.5722672572389276
PHASE3AX_BASELINE,heart,5.719999999999498,right_hip_roll_joint,roll,0.5088021060718011,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.719999999999498,right_knee_joint,pitch,6.550954128919301,0.15,0.982643119337895,1.0,0.0982758620689655,0.6438006643937932,1.0,1.0,1.0,1.0,0.6438006643937932
PHASE3AX_BASELINE,heart,5.719999999999498,waist_pitch_joint,pitch,6.550954128919301,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.719999999999498,waist_roll_joint,roll,0.5088021060718011,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.739999999999487,left_ankle_pitch_joint,pitch,6.54563753272642,0.7,4.581946272908493,1.0,0.7643678160919539,5.003274665819619,1.0,1.0,1.0,1.0,5.003274665819619
PHASE3AX_BASELINE,heart,5.739999999999487,left_ankle_roll_joint,roll,0.5087718675780113,0.7,0.3561403073046079,1.0,0.7,0.3561403073046079,1.0,1.0,1.0,1.0,0.3561403073046079
PHASE3AX_BASELINE,heart,5.739999999999487,left_hip_pitch_joint,pitch,6.54563753272642,0.1,0.654563753272642,1.0,0.0873563218390804,0.5718028189508138,1.0,1.0,1.0,1.0,0.5718028189508138
PHASE3AX_BASELINE,heart,5.739999999999487,left_hip_roll_joint,roll,0.5087718675780113,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.739999999999487,left_knee_joint,pitch,6.54563753272642,0.15,0.9818456299089628,1.0,0.0982758620689655,0.6432781713196652,1.0,1.0,1.0,1.0,0.6432781713196652
PHASE3AX_BASELINE,heart,5.739999999999487,right_ankle_pitch_joint,pitch,6.54563753272642,0.7,4.581946272908493,1.0,0.7643678160919539,5.003274665819619,1.0,1.0,1.0,1.0,5.003274665819619
PHASE3AX_BASELINE,heart,5.739999999999487,right_ankle_roll_joint,roll,0.5087718675780113,0.7,0.3561403073046079,1.0,0.7,0.3561403073046079,1.0,1.0,1.0,1.0,0.3561403073046079
PHASE3AX_BASELINE,heart,5.739999999999487,right_hip_pitch_joint,pitch,6.54563753272642,0.1,0.654563753272642,1.0,0.0873563218390804,0.5718028189508138,1.0,1.0,1.0,1.0,0.5718028189508138
PHASE3AX_BASELINE,heart,5.739999999999487,right_hip_roll_joint,roll,0.5087718675780113,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.739999999999487,right_knee_joint,pitch,6.54563753272642,0.15,0.9818456299089628,1.0,0.0982758620689655,0.6432781713196652,1.0,1.0,1.0,1.0,0.6432781713196652
PHASE3AX_BASELINE,heart,5.739999999999487,waist_pitch_joint,pitch,6.54563753272642,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.739999999999487,waist_roll_joint,roll,0.5087718675780113,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.759999999999476,left_ankle_pitch_joint,pitch,6.540714312451361,0.7,4.578500018715952,1.0,0.7643678160919539,4.999511514689833,1.0,1.0,1.0,1.0,4.999511514689833
PHASE3AX_BASELINE,heart,5.759999999999476,left_ankle_roll_joint,roll,0.5087616939941396,0.7,0.3561331857958977,1.0,0.7,0.3561331857958977,1.0,1.0,1.0,1.0,0.3561331857958977
PHASE3AX_BASELINE,heart,5.759999999999476,left_hip_pitch_joint,pitch,6.540714312451361,0.1,0.6540714312451361,1.0,0.0873563218390804,0.5713727445359811,1.0,1.0,1.0,1.0,0.5713727445359811
PHASE3AX_BASELINE,heart,5.759999999999476,left_hip_roll_joint,roll,0.5087616939941396,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.759999999999476,left_knee_joint,pitch,6.540714312451361,0.15,0.9811071468677042,1.0,0.0982758620689655,0.6427943376029785,1.0,1.0,1.0,1.0,0.6427943376029785
PHASE3AX_BASELINE,heart,5.759999999999476,right_ankle_pitch_joint,pitch,6.540714312451361,0.7,4.578500018715952,1.0,0.7643678160919539,4.999511514689833,1.0,1.0,1.0,1.0,4.999511514689833
PHASE3AX_BASELINE,heart,5.759999999999476,right_ankle_roll_joint,roll,0.5087616939941396,0.7,0.3561331857958977,1.0,0.7,0.3561331857958977,1.0,1.0,1.0,1.0,0.3561331857958977
PHASE3AX_BASELINE,heart,5.759999999999476,right_hip_pitch_joint,pitch,6.540714312451361,0.1,0.6540714312451361,1.0,0.0873563218390804,0.5713727445359811,1.0,1.0,1.0,1.0,0.5713727445359811
PHASE3AX_BASELINE,heart,5.759999999999476,right_hip_roll_joint,roll,0.5087616939941396,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.759999999999476,right_knee_joint,pitch,6.540714312451361,0.15,0.9811071468677042,1.0,0.0982758620689655,0.6427943376029785,1.0,1.0,1.0,1.0,0.6427943376029785
PHASE3AX_BASELINE,heart,5.759999999999476,waist_pitch_joint,pitch,6.540714312451361,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.759999999999476,waist_roll_joint,roll,0.5087616939941396,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.779999999999465,left_ankle_pitch_joint,pitch,6.536161051250754,0.7,4.575312735875527,1.0,0.7643678160919539,4.996031148369829,1.0,1.0,1.0,1.0,4.996031148369829
PHASE3AX_BASELINE,heart,5.779999999999465,left_ankle_roll_joint,roll,0.5087615242017124,0.7,0.3561330669411987,1.0,0.7,0.3561330669411987,1.0,1.0,1.0,1.0,0.3561330669411987
PHASE3AX_BASELINE,heart,5.779999999999465,left_hip_pitch_joint,pitch,6.536161051250754,0.1,0.6536161051250754,1.0,0.0873563218390804,0.5709749883851234,1.0,1.0,1.0,1.0,0.5709749883851234
PHASE3AX_BASELINE,heart,5.779999999999465,left_hip_roll_joint,roll,0.5087615242017124,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.779999999999465,left_knee_joint,pitch,6.536161051250754,0.15,0.980424157687613,1.0,0.0982758620689655,0.6423468619332636,1.0,1.0,1.0,1.0,0.6423468619332636
PHASE3AX_BASELINE,heart,5.779999999999465,right_ankle_pitch_joint,pitch,6.536161051250754,0.7,4.575312735875527,1.0,0.7643678160919539,4.996031148369829,1.0,1.0,1.0,1.0,4.996031148369829
PHASE3AX_BASELINE,heart,5.779999999999465,right_ankle_roll_joint,roll,0.5087615242017124,0.7,0.3561330669411987,1.0,0.7,0.3561330669411987,1.0,1.0,1.0,1.0,0.3561330669411987
PHASE3AX_BASELINE,heart,5.779999999999465,right_hip_pitch_joint,pitch,6.536161051250754,0.1,0.6536161051250754,1.0,0.0873563218390804,0.5709749883851234,1.0,1.0,1.0,1.0,0.5709749883851234
PHASE3AX_BASELINE,heart,5.779999999999465,right_hip_roll_joint,roll,0.5087615242017124,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.779999999999465,right_knee_joint,pitch,6.536161051250754,0.15,0.980424157687613,1.0,0.0982758620689655,0.6423468619332636,1.0,1.0,1.0,1.0,0.6423468619332636
PHASE3AX_BASELINE,heart,5.779999999999465,waist_pitch_joint,pitch,6.536161051250754,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.779999999999465,waist_roll_joint,roll,0.5087615242017124,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.799999999999454,left_ankle_pitch_joint,pitch,6.531953856471479,0.7,4.5723676995300355,1.0,0.7643678160919539,4.9928153040845205,1.0,1.0,1.0,1.0,4.9928153040845205
PHASE3AX_BASELINE,heart,5.799999999999454,left_ankle_roll_joint,roll,0.5087641020374014,0.7,0.35613487142618094,1.0,0.7,0.3561348714261809,1.0,1.0,1.0,1.0,0.3561348714261809
PHASE3AX_BASELINE,heart,5.799999999999454,left_hip_pitch_joint,pitch,6.531953856471479,0.1,0.653195385647148,1.0,0.0873563218390804,0.5706074633239454,1.0,1.0,1.0,1.0,0.5706074633239454
PHASE3AX_BASELINE,heart,5.799999999999454,left_hip_roll_joint,roll,0.5087641020374014,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.799999999999454,left_knee_joint,pitch,6.531953856471479,0.15,0.9797930784707218,1.0,0.0982758620689655,0.6419333962394383,1.0,1.0,1.0,1.0,0.6419333962394383
PHASE3AX_BASELINE,heart,5.799999999999454,right_ankle_pitch_joint,pitch,6.531953856471479,0.7,4.5723676995300355,1.0,0.7643678160919539,4.9928153040845205,1.0,1.0,1.0,1.0,4.9928153040845205
PHASE3AX_BASELINE,heart,5.799999999999454,right_ankle_roll_joint,roll,0.5087641020374014,0.7,0.35613487142618094,1.0,0.7,0.3561348714261809,1.0,1.0,1.0,1.0,0.3561348714261809
PHASE3AX_BASELINE,heart,5.799999999999454,right_hip_pitch_joint,pitch,6.531953856471479,0.1,0.653195385647148,1.0,0.0873563218390804,0.5706074633239454,1.0,1.0,1.0,1.0,0.5706074633239454
PHASE3AX_BASELINE,heart,5.799999999999454,right_hip_roll_joint,roll,0.5087641020374014,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.799999999999454,right_knee_joint,pitch,6.531953856471479,0.15,0.9797930784707218,1.0,0.0982758620689655,0.6419333962394383,1.0,1.0,1.0,1.0,0.6419333962394383
PHASE3AX_BASELINE,heart,5.799999999999454,waist_pitch_joint,pitch,6.531953856471479,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.799999999999454,waist_roll_joint,roll,0.5087641020374014,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,5.8199999999994425,left_ankle_pitch_joint,pitch,6.528071335675167,0.7,4.569649934972617,1.0,0.7643678160919539,4.9898476301425125,1.0,1.0,1.0,1.0,4.9898476301425125
